generation,N_shifts,logPrior,logLik,eventRate,acceptRate
151500,0,5.58414,-264.941,0.105373,0.34
152000,0,4.9855,-266.821,0.804987,0.333
152500,0,3.80558,-266.077,1.95814,0.29
153000,0,5.87607,-267.501,0.0484632,0.326
153500,0,5.89194,-266.995,0.0114927,0.298
154000,0,4.48222,-266.113,1.25066,0.323222
154500,0,5.10848,-266.209,0.596319,0.328
155000,0,4.58342,-267.668,0.810439,0.309
155500,0,5.63144,-267.929,0.114422,0.408
156000,0,4.94378,-269.066,0.720498,0.373
156500,0,4.31747,-267.847,1.04053,0.322
157000,0,4.99652,-266.936,0.812469,0.329529
157500,0,4.94593,-265.324,0.615929,0.306
158000,1,7.17688,-260.337,2.30225,0.35
158500,1,6.98312,-258.582,0.769036,0.458
159000,0,4.82473,-265.867,0.655309,0.3175
159500,0,4.76999,-269.937,0.222118,0.304
160000,0,5.27936,-266.101,0.315799,0.313
160500,0,4.10915,-266.226,0.132625,0.342
161000,1,7.81293,-259.865,2.19842,0.456667
161500,1,9.22808,-260.18,0.922117,0.49
162000,1,9.37921,-262.547,0.593987,0.467
162500,1,8.21716,-262.919,1.28904,0.46
163000,1,8.92559,-260.964,1.25988,0.479
163500,1,8.75753,-260.577,1.98813,0.51
164000,1,8.00925,-260.484,2.14127,0.507
164500,1,7.28068,-262.897,1.16736,0.492
165000,0,5.30327,-265.135,0.21253,0.47
165500,0,4.33415,-265.32,1.15476,0.29
166000,0,4.75169,-267.369,0.543881,0.317357
166500,0,5.32368,-266.922,0.062642,0.294
167000,0,4.42741,-265.716,0.631027,0.322071
167500,0,5.1671,-265.154,0.366086,0.312
168000,0,5.22484,-266.926,0.128936,0.322
168500,0,4.98154,-265.615,0.425043,0.38
169000,0,5.50235,-268.002,0.0245424,0.335
169500,0,3.66578,-264.833,0.972004,0.338
170000,0,2.86969,-268.371,0.118419,0.317
170500,0,2.515,-268.679,0.249455,0.244
171000,0,4.90487,-265.094,0.0245136,0.272
171500,0,4.35907,-265.739,0.0762288,0.342
172000,0,4.23636,-265.331,0.601656,0.313143
172500,0,5.04638,-264.902,0.127957,0.314
173000,0,4.44695,-266.769,0.982204,0.302
173500,0,5.23691,-266.674,0.35089,0.362
174000,0,5.66523,-269.108,0.14249,0.327375
174500,0,4.07085,-268.498,0.867985,0.308
175000,0,5.31177,-266.167,0.569082,0.309
175500,0,5.07676,-275.067,0.667227,0.332
176000,0,5.6708,-265.921,0.121712,0.337
176500,0,5.8953,-266.46,0.0177122,0.35
177000,0,5.64331,-267.064,0.149165,0.333
177500,0,5.02356,-264.946,0.0943097,0.292
178000,0,4.71048,-264.644,0.253641,0.29
178500,0,4.42852,-266.454,0.425621,0.32
179000,0,5.3533,-265.443,0.045487,0.332875
179500,0,4.7076,-265.74,0.128286,0.3
180000,0,5.20219,-267.615,0.159369,0.311
180500,0,5.43632,-265.833,0.0995509,0.304
181000,0,5.20316,-265.365,0.111408,0.315
181500,0,4.7025,-264.688,0.0972587,0.374
182000,0,3.31457,-264.905,1.4891,0.339
182500,0,4.58862,-266.574,0.208551,0.27
183000,0,4.53105,-265.03,0.692579,0.317174
183500,0,5.11082,-266.183,0.00297537,0.3
184000,0,4.35636,-265.148,0.360924,0.292
184500,0,4.21823,-268.32,0.384471,0.32
185000,0,5.35052,-265.811,0.224148,0.320667
185500,0,5.12706,-265.863,0.346088,0.324
186000,0,4.67499,-264.673,0.215105,0.323333
186500,0,4.67381,-264.964,0.207792,0.286
187000,0,4.81166,-265.246,0.016466,0.287
187500,0,4.85429,-264.976,0.0317031,0.344
188000,0,4.5046,-264.918,0.302189,0.329
188500,0,3.8307,-265.899,0.277187,0.338
189000,0,3.60647,-265.127,0.847679,0.326
189500,0,3.58208,-266.062,0.579683,0.304
190000,0,4.37089,-267.851,0.0465625,0.315
190500,0,3.80455,-265.082,1.31835,0.336
191000,0,5.42006,-264.92,0.0270149,0.33
191500,0,4.32171,-264.723,0.62013,0.324
192000,0,1.86997,-274.382,0.295716,0.345
192500,0,2.66645,-268.15,0.0762199,0.326
193000,0,3.87506,-265.778,0.129371,0.314111
193500,0,3.93619,-267.263,0.206958,0.312
194000,0,4.04008,-265.159,0.290313,0.319333
194500,0,3.09083,-266.223,0.81728,0.318
195000,0,3.06918,-267.057,0.18852,0.323
195500,0,3.18932,-266.932,0.0334473,0.31
196000,0,5.14901,-268.071,0.240706,0.312333
196500,0,5.37295,-265.86,0.393509,0.3
197000,0,4.03339,-266.464,0.0984313,0.2985
197500,0,4.90685,-266.786,0.00589413,0.292
198000,0,4.58652,-264.919,0.0204612,0.309
198500,1,7.53068,-270.709,1.43742,0.262
199000,0,3.3156,-269.165,0.852807,0.3
199500,0,4.24243,-267.489,1.02383,0.298
200000,0,4.80882,-266.53,0.00328837,0.30675
200500,0,4.41261,-268.045,0.359868,0.322
201000,0,4.41244,-265.525,0.257581,0.325
201500,0,4.58385,-264.913,0.439419,0.32
202000,0,3.41955,-265.938,0.891059,0.322
202500,0,4.52018,-267.934,0.945126,0.336
203000,0,5.01252,-266.143,0.35164,0.359
203500,0,5.05975,-267.134,0.084552,0.296
204000,0,4.81319,-268.967,0.392905,0.301
204500,0,5.14942,-265.229,0.34541,0.306
205000,0,4.94574,-267.299,0.296198,0.313346
205500,0,5.03813,-266.545,0.34859,0.368
206000,0,4.11789,-265.153,0.891168,0.328571
206500,0,4.7664,-265.814,0.117664,0.346
207000,0,4.1901,-264.951,0.345655,0.324
207500,0,5.27322,-265.045,0.0245989,0.292
208000,0,4.81677,-265.429,0.90266,0.332909
208500,0,4.97099,-265.307,0.807098,0.33
209000,0,5.16125,-265.752,0.595061,0.329
209500,0,4.98349,-265.085,0.0611296,0.326
210000,0,5.37125,-268.048,0.00409647,0.348
210500,0,5.01444,-266.159,0.202776,0.314
211000,1,8.86586,-265.514,1.11473,0.333
211500,0,4.63057,-264.994,0.740967,0.388
212000,0,4.88398,-264.547,0.303096,0.337
212500,0,5.26612,-265.776,0.100333,0.344
213000,0,4.40263,-266.116,1.12903,0.3235
213500,0,4.77076,-264.948,0.53396,0.342
214000,0,2.90603,-269.738,1.54476,0.3304
214500,0,3.28638,-269.114,0.203386,0.298
215000,0,3.89146,-267.224,0.288924,0.294
215500,0,4.24381,-264.985,0.596862,0.272
216000,0,3.36018,-265.834,0.621511,0.312
216500,0,2.69429,-267.232,1.15911,0.328
217000,0,3.41049,-266.505,1.35508,0.3
217500,0,4.75097,-264.868,0.0548351,0.278
218000,0,4.37842,-264.905,0.483328,0.310714
218500,0,3.56272,-266.965,0.32727,0.344
219000,0,3.86276,-266.482,0.227258,0.33
219500,0,2.96741,-266.317,1.54864,0.252
220000,0,3.74643,-265.765,0.487819,0.309714
220500,0,4.08117,-266.201,0.0590962,0.29
221000,0,5.29261,-265.48,0.0630095,0.29
221500,0,4.85284,-265.018,0.505372,0.33
222000,0,3.54016,-266.447,1.10576,0.315
222500,1,7.86054,-265.954,1.12925,0.37
223000,0,4.35084,-264.973,0.371705,0.441
