generation,N_shifts,logPrior,logLik,eventRate,acceptRate
13050,0,4.62326,-264.539,0.758312,0.331803
13075,0,4.53458,-264.539,0.846999,0.330732
13100,0,4.63418,-264.538,0.783609,0.33
13125,0,5.40778,-264.538,0.0100042,0.3296
13150,0,5.35305,-264.919,0.000884216,0.329841
13175,0,5.39131,-264.495,0.0204107,0.329449
13200,0,4.25892,-264.495,1.1528,0.329062
13225,0,5.10643,-264.495,0.305292,0.328372
13250,0,5.33027,-264.495,0.0814515,0.328
13275,0,5.26804,-264.495,0.143677,0.326412
13300,0,4.77774,-265.649,0.546114,0.326667
13325,0,5.34067,-264.768,0.0219,0.326917
13350,0,5.31608,-264.867,0.0406667,0.326269
13375,0,5.21826,-264.867,0.138483,0.325333
13400,0,5.08528,-264.867,0.271461,0.326765
13425,1,9.66239,-263.503,0.507575,0.327883
13450,1,9.67009,-264.514,0.79886,0.330145
13475,1,10.1565,-263.453,0.553306,0.330935
13500,0,5.05773,-264.867,0.299012,0.332571
13525,0,5.36749,-264.5,0.0451039,0.333333
13550,0,5.4046,-264.687,0.0255467,0.333239
13575,0,5.43639,-265.484,0.0257565,0.333706
13600,0,5.2353,-265.428,0.0964517,0.334444
13625,0,4.56567,-264.482,0.825125,0.333241
13650,0,4.93696,-265.228,0.402658,0.333425
13675,0,5.21577,-265.228,0.123842,0.333061
13700,0,5.23183,-264.466,0.164073,0.333514
13725,0,4.98654,-266.692,0.306577,0.332617
13750,0,5.03936,-264.706,0.32732,0.3328
13775,0,4.9454,-264.518,0.438873,0.333245
13800,0,4.50636,-264.475,0.900992,0.333684
